Gene,log2FC,p-value,adj_p-value
ADRM1,1.103959148700148,0.0033013396080514867,0.02369737928036414
DNMT1,1.5155107560801597,0.0007608084942827626,0.00823091894583165
PITX1,1.0932185239356587,2.689931610105372e-05,0.0009373923389802846
NXT1,1.146086552465595,0.0010652108165684132,0.010414408344579514
DPH2,1.1598399377764872,0.0025539076525322706,0.019755832163434614
GNB1L,1.0012856255961053,0.00270854071053833,0.020645018188722667
PAFAH1B3,1.651281039584261,1.2471685424280391e-06,0.00022320089219487565
ATAD2,2.157585769861294,1.0835636516813179e-05,0.0006252103059072696
BID.1,1.0025976967390775,0.0006301717636136503,0.00721690200867303
GDF15,2.9829890371374437,2.243189432015116e-05,0.0008675036560603569
CKMT2,2.39631300738282,0.0021360690690985533,0.017333564586032815
DSC3,2.364098062171988,0.004125063517535761,0.028046713252839726
CCNF,1.857575340910037,1.2409725601546695e-05,0.0006584637820438771
PKMYT1,1.5999834026264725,1.3125486807542434e-06,0.0002262089035904472
HSPD1,1.5065066152392588,5.249752122459593e-05,0.001359517289016077
MSX2,1.579938098612774,5.561625820447409e-05,0.0014234461855651736
POLR1C.1,1.3569501184462596,0.00025567399265039514,0.003823883411325102
EDAR,2.358348131056473,0.0009769280841271388,0.009722321998396285
RRS1,1.5516846627891276,1.4308200873049208e-05,0.0007111039321795278
PCMTD2,1.2785501003711126,0.0003922720170186793,0.005088452368182107
POLB,1.0571089383765926,0.002700756685469189,0.020619876964475176
SND1,1.1060130822323186,0.005448224540905362,0.03451181359681345
POP1,1.304244204870947,5.0087665788806136e-05,0.0013321805114962317
SPAG5,1.4356791522176453,9.102410177099016e-05,0.0019416636173735051
TNNI3,1.0237076759334338,0.0009440448048787785,0.00954805468842435
TMPO.1,1.4260337529093599,0.00025505433517484063,0.0038200265604413364
CBFB,1.2320794828926906,0.0025026831915281084,0.01947371541587715
PRKDC,1.2508533627202014,0.0016480982837153366,0.014240809965425727
BIK,1.2220790453541803,0.0005961167195058776,0.0069397976199146215
WDR12,1.7285542628775539,2.9969799765857458e-06,0.0003208459625466572
GARS,1.1387954639169697,0.0028867527042476513,0.021633230521043968
MMP13,1.0694332755665537,0.0023449131538006763,0.018491365191173517
MCM4,2.150738260817172,0.0001472338290372,0.002671206186948101
NOC3L,1.1021803768194873,0.000898895832076775,0.009223946638385489
NUP37,1.2783618668676306,0.0012055796718309648,0.011345557713781781
SQLE,1.666744714207272,3.3212933345558575e-05,0.00104373619998736
CHI3L1,1.9684956264940614,0.005448545626090351,0.03451181359681345
IPO4,1.049045550113775,0.0022237940900485392,0.017788384793857224
ESM1,4.110898272848055,1.4433629225883027e-05,0.0007121714532527985
DKK1,1.4981313673012044,0.0040427359627772585,0.027688612735124383
PAICS,2.295600252344737,1.843424666394118e-05,0.0007944784103043059
MTFR1,1.1107580769779593,0.00209401341702399,0.01704756181214827
POLE2,1.2425483665237607,4.7053482298547296e-05,0.0012805095865730952
LRRC36,1.0188289360798446,0.0002849916537488475,0.00410711815086699
SNRPB,1.5182914094751063,0.00026821925926636444,0.003955484858370869
IL24,2.7076992717042367,0.00045127074734014483,0.005672580739481654
CGREF1,1.0078097393147953,0.0003342918301155522,0.004584139524922228
CBX8,1.228908196069951,0.00035391597518757257,0.004748410142319668
SMOX.1,1.4785453527807266,0.004569724512299687,0.030342062442823357
DPY19L4,1.0205602439259611,0.007932783327173558,0.04567189702923969
PSPH,1.2533779963545237,0.004912779133127304,0.032060590152466754
SCML1,1.6568366716029677,0.0002461493080888373,0.003739698624618753
PRSS22,1.3911418851063895,0.00015176709087572914,0.0027161164619607186
NEBL.1,1.8170655796507234,5.1304750146985424e-05,0.001347579245776167
MAD2L1,2.2075623575262826,1.6521167362503095e-07,0.00010902937886291885
TG,1.0313222882769533,1.8374944886791084e-05,0.0007944784103043059
CHD7,1.3662796753903836,0.0005619417634049911,0.006628354294024281
ENC1,2.100224730335942,6.097623595575074e-06,0.00047692450033834973
CXCL6,2.2155370518115904,0.00011671593667274678,0.002274460361572247
PUS7,2.2013214750544936,8.722658267973596e-07,0.0002014072739492583
TFB2M,1.022663373441364,0.001662781504980217,0.01432080743155474
SUV39H1,1.0828385035358286,0.0021789384229431597,0.017536136286476236
HMMR,1.584797142122027,2.5919519831034348e-05,0.0009184033889123882
ZBED4,1.0478591290727473,0.006568863472260873,0.03974821169260891
E2F5,1.8306398292278752,8.273309180045918e-06,0.0005326699489762491
YARS2,1.0094723994972155,0.004025748574265076,0.027602518958223982
HELLS,1.1675518258391915,7.374138669724508e-05,0.0017112863783213424
TBRG4,1.4016876623800847,0.0021067224123318623,0.017137813522197332
MMP3,3.9751515528704915,7.599492745868481e-05,0.0017365555576312002
NUP210,1.4691022734308397,0.0008077328714478854,0.008571709939314796
FASN,1.986551586669057,0.0003085041795866338,0.00432028598442343
EPHB2,1.598884511903074,9.086235870862712e-06,0.0005577997939560428
SH3BP4,1.4070744382775897,0.001117058767778526,0.010722748662703143
ADAM12.2,1.372823676746438,0.0053697387941294035,0.034207714933033054
ASB9,2.2309845318618007,2.0451134511804674e-05,0.0008305520358082521
CCNA2,1.8440956568600728,9.736970865372847e-06,0.0005743724880864352
PLAGL2,1.9011059941086246,0.0008767805228070745,0.00909422941092328
SPINK1,1.6220771408449426,0.0007654826302980055,0.008264551220160163
CENPO,1.1294363761461967,1.91184823421031e-05,0.0008128462851385069
HEATR1,1.2206328980196142,0.000729108775808259,0.007994454375658782
TRIB3,3.2009902216341857,5.805701827171173e-06,0.00046092034280526624
CXCL1,3.2290840658302833,7.741286809984734e-06,0.0005264828864664633
LSM4,1.0882693604954559,0.006289105659175076,0.03844942689137748
IL11,2.1819970378280487,0.00012133024361191232,0.0023179966579360924
TTK,2.1490316728186585,1.558193696095722e-06,0.00023504238910106759
PLK4,1.9709083468805897,3.9311048015349445e-05,0.0011530148777613189
COL11A1.1,4.222163686074186,0.0006624394138740468,0.007488969776334111
NUPL2,1.0005214755213792,0.004325798305950078,0.029100256505934258
WDR74.1,1.140207456278999,0.0011156580739893956,0.010719047864653346
ALDH4A1.1,1.2711041991777001,0.00010216211254836002,0.0020905615240273904
FUT4,1.541079141851162,0.00029671133547455857,0.004222338263175019
TPX2,2.557388392718771,6.391617891529898e-06,0.0004926211190997386
RBM28,1.2625876265031304,0.0003531982801911937,0.004744809975240221
SNTB1,2.41997892956574,0.00012233563097422545,0.0023274629323546785
RASAL1,1.1002354739409606,0.002845534385710353,0.021436787150708667
SERPINB5,3.358655775336415,7.799294921772248e-05,0.0017596742538246405
KIF11,1.455240276953819,1.17986577595527e-05,0.000647745956660841
MMP9,1.9408859241086258,0.008635780418587112,0.048688753070871414
ASNS,1.0373952368103259,0.006527856299680085,0.03954540141613426
GRINA,1.1404387947018795,0.007301280180023426,0.042830120789370756
TRIP13,2.6951624393151667,2.63358837731381e-07,0.00011350123630880642
AZGP1,2.612499467663968,2.6873102639645426e-07,0.00011350123630880642
NARS2,1.0822051826494576,0.00019869184635685737,0.003247658213130119
SLC12A8,1.111151440341983,0.0015788743070464194,0.013834944437607646
MRPL17,1.1288384659466686,0.0065861125675806525,0.039802608759654814
EIF2S2,1.2294488964634902,0.0014279654541123651,0.012832244451040394
CCDC64,1.599419014524522,0.0004884921662019204,0.005990695450552935
HOXB8,3.15168786515758,0.0009880779361490942,0.009814783563309771
SRPK1,1.8451410058953277,0.00032870386827923287,0.0045429111847649474
SNRPB.1,1.3881309844668754,0.00027984588601012565,0.00407894433945818
OTUB2,1.289854078311226,0.00014100653436986853,0.002607509625939478
KIF4A,1.8342189709081564,4.048205376643877e-07,0.00014248333523994233
NOLC1,1.2716454498453118,0.00018548777459407637,0.0031237087909710567
WNT5A,1.644681730850579,7.284550739087978e-06,0.0005093878890995361
UCKL1,1.083750668216166,0.003527037320409614,0.0248845382553517
CD55,1.104412388576071,0.006978435452413079,0.041372992668180626
CEP72,1.6485684101767875,1.942400336235645e-07,0.00011350123630880642
E2F1,1.3705626273220466,0.00029170830404257633,0.004179305267823017
S100P,1.916784029752847,2.003690339062887e-05,0.0008232282603177052
IFITM1,1.6163799101676046,3.464798901820153e-05,0.0010760238707152648
CENPA,2.3072572332915295,1.1227511852754211e-07,0.00010902937886291885
PPIH,1.0789147265545178,0.002137352125297351,0.017333564586032815
CCNB2,1.716587074478571,1.4602187776937376e-05,0.0007171372127287523
FOXJ1,1.3156735548325564,0.005344985491285405,0.03412194788541874
TARBP1,1.1228699103359054,0.00045089380782379354,0.005672580739481654
SF3B3,1.3229123042041147,0.002778888242327159,0.0210792248209285
HSPE1,1.6492179240925249,0.00036313923978172205,0.004823128594786418
GNG4,2.6569258527848727,0.0001811000430895414,0.0030595765679719486
HOMER1,1.104384285277741,2.4222725249871893e-05,0.0009037729890932767
MRPS17,1.3181974865927164,0.0009705189561409519,0.009707100985317066
OXTR,1.1634262834327003,0.0029983519118317046,0.02218612322146529
PPA1,1.2229072196390671,0.000548958511775816,0.006520194517256289
NIPSNAP1,1.0080681927518456,0.005371379047160603,0.034207714933033054
TK1,1.3434562954455995,0.00012161853854499435,0.0023179966579360924
TYMS,1.1094661398626704,0.001738415802692754,0.01479124291751232
MCM3,1.1675258825159585,0.00033901895388308804,0.004624936865699647
SLC25A22,1.218307342231493,0.00032916133015041315,0.004543286908572827
STIL,1.6543447472598374,4.125021129932928e-05,0.0011706446619321371
IGF2BP3,2.076032154878252,0.007875831214860485,0.045393505348096
LAIR2,1.0038564197569637,0.0006705644730246603,0.007564626357550628
KIF14,1.8802515126103716,3.6868533806323847e-06,0.00035832848950699764
NEBL.2,3.271329007678823,4.4316213393245285e-06,0.0003835531944420303
SLC2A1,2.327551069147047,0.0008855856581516454,0.009131737269944554
LRFN4,1.1585898578768492,0.0008410078766476299,0.008836022059226192
TTF2,1.7919377520395856,4.034340366134312e-05,0.0011670849294797862
RPP40,1.5183450536900271,0.0005758399571503061,0.006740902558259516
RNASEH2A,1.6986920516973474,6.716245916355329e-06,0.0005008436448748156
PLEK2,1.4423383581957028,0.00011610025772029464,0.002274460361572247
DDC,1.0666983594658814,0.00861011063272815,0.04861719688287515
PHKA1,1.1336696117602805,0.0001252896756391187,0.0023772044920436866
RCL1,1.100023948836533,0.00011139594273035427,0.0022404376367424965
TCFL5,1.088997982112888,0.004259116441604599,0.028717758944382474
TFAP4,1.212031377196896,0.00015139971342953467,0.0027141418915152065
ICA1.2,1.640487126731372,0.00030680370274313275,0.004317510297635705
MCM5,1.0940980506367262,0.00386790577773876,0.02671106416425348
ASPM,2.344133594334169,6.901621876392708e-07,0.00018685698818674513
AGT,1.469027979586723,1.540707198848011e-05,0.0007361234078115904
CD46,1.1418798607447174,0.0009695538221986151,0.009707100985317066
SOX4,1.918484849690589,0.0002119577868536288,0.0033705757099208836
NUP107,1.0764570330908045,0.0009892643877634309,0.009817333336836528
